Date,aapl,ibm,csco,msft
08-10-10,294.069988,138.850006,22.48,24.57
11-10-10,295.360004,139.660004,22.469999,24.59
12-10-10,298.539997,139.850006,22.620001,24.83
13-10-10,300.140007,140.369995,23.18,25.34
14-10-10,302.30999,141.5,23.07,25.23
15-10-10,314.739994,141.059998,23.360001,25.540001
18-10-10,317.999989,142.830002,23.299999,25.82
19-10-10,309.489994,138.029999,22.969999,25.1
20-10-10,310.529991,139.070007,23.4,25.309999
21-10-10,309.520008,139.830002,23.26,25.42
22-10-10,307.470001,139.669998,23.48,25.379999
25-10-10,308.839993,139.839996,23.610001,25.190001
26-10-10,308.049988,140.669998,23.4,25.9
27-10-10,307.830009,141.429993,23.290001,26.049999
28-10-10,305.23999,140.899994,23.190001,26.280001
29-10-10,300.98,143.600006,22.860001,26.67
01-11-10,304.179993,143.320007,22.92,26.950001
02-11-10,309.360004,143.839996,23.17,27.389999
03-11-10,312.800003,144.169998,23.709999,27.030001
04-11-10,318.270008,146.789993,24.209999,27.139999
05-11-10,317.130009,146.919998,24.26,26.85
08-11-10,318.620003,146.460007,24.389999,26.809999
09-11-10,316.079998,146.139999,24.35,26.950001
10-11-10,318.030003,146.550003,24.49,26.940001
11-11-10,316.649998,145.429993,20.52,26.68
12-11-10,308.029987,143.740005,20.15,26.27
15-11-10,307.040005,143.639999,19.950001,26.200001
16-11-10,301.59,142.240005,19.440001,25.809999
17-11-10,300.499989,141.949997,19.41,25.57
18-11-10,308.429996,144.360001,19.610001,25.84
19-11-10,306.730011,145.050003,19.610001,25.690001
22-11-10,313.359989,145.389999,19.559999,25.73
23-11-10,308.730003,143.179993,19.200001,25.120001
24-11-10,314.799995,145.809998,19.459999,25.370001
26-11-10,315,143.899994,19.49,25.25
29-11-10,316.870003,142.889999,19.440001,25.309999
30-11-10,311.150005,141.460007,19.16,25.26
01-12-10,316.400005,144.410004,19.32,26.040001
02-12-10,318.150005,145.179993,19.219999,26.889999
03-12-10,317.440002,145.380005,19.07,27.02
06-12-10,320.149998,144.990005,19.43,26.84
07-12-10,318.210007,144.020004,19.389999,26.870001
08-12-10,321.009991,144.979996,19.35,27.23
09-12-10,319.760002,144.300003,19.700001,27.08
10-12-10,320.559994,144.820007,19.700001,27.34
13-12-10,321.670006,144.279999,19.58,27.25
14-12-10,320.290001,145.820007,19.540001,27.620001
15-12-10,320.359989,144.720001,19.469999,27.85
16-12-10,321.249996,144.550003,19.75,27.99
17-12-10,320.610008,145,19.549999,27.9
20-12-10,322.209991,144.509995,19.620001,27.809999
21-12-10,324.199997,145.740005,19.530001,28.07
22-12-10,325.159992,145.949997,19.559999,28.190001
23-12-10,323.60001,145.889999,19.690001,28.299999
27-12-10,324.680008,145.339996,20.16,28.07
28-12-10,325.470013,145.710007,20.35,28.01
29-12-10,325.290009,146.520004,20.25,27.969999
30-12-10,323.660011,146.669998,20.23,27.85
31-12-10,322.560013,146.759995,20.23,27.91
03-01-11,329.57,147.479996,20.49,27.98
04-01-11,331.290012,147.639999,20.52,28.09
05-01-11,334.000008,147.050003,20.77,28
06-01-11,333.729988,148.660004,20.950001,28.82
07-01-11,336.120003,147.929993,20.969999,28.6
10-01-11,342.450001,147.639999,20.790001,28.219999
11-01-11,341.639996,147.279999,20.879999,28.110001
12-01-11,344.420006,149.100006,21.120001,28.549999
13-01-11,345.680008,148.820007,21.08,28.190001
14-01-11,348.479992,150,21.209999,28.299999
18-01-11,340.650013,150.649994,21.219999,28.66
19-01-11,338.840012,155.690002,20.82,28.469999
20-01-11,332.680004,155.800003,20.77,28.35
21-01-11,326.720001,155.5,20.73,28.02
24-01-11,337.449993,159.630005,21.17,28.379999
25-01-11,341.39999,161.440002,21.540001,28.450001
26-01-11,343.850006,161.039993,21.42,28.780001
27-01-11,343.209991,161.070007,21.440001,28.870001
28-01-11,336.100002,159.210007,20.93,27.75
31-01-11,339.319996,162,21.15,27.73
01-02-11,345.030006,163.559998,21.469999,27.99
02-02-11,344.320004,163.300003,21.620001,27.940001
03-02-11,343.44001,163.529999,21.91,27.65
04-02-11,346.5,164,22.049999,27.77
07-02-11,351.87999,164.820007,22.030001,28.200001
08-02-11,355.200012,166.050003,21.99,28.280001
09-02-11,358.16,164.649994,22.040001,27.969999
10-02-11,354.539997,164.089996,18.92,27.5
11-02-11,356.85001,163.850006,18.700001,27.25
14-02-11,359.179996,163.220001,18.809999,27.23
15-02-11,359.900013,162.839996,18.67,26.959999
16-02-11,363.129993,163.399994,18.58,27.02
17-02-11,358.300003,164.240005,18.68,27.209999
18-02-11,350.560013,164.839996,18.85,27.059999
22-02-11,338.609993,161.949997,18.59,26.59
23-02-11,342.619991,160.179993,18.4,26.59
24-02-11,342.879997,160.770004,18.360001,26.77
25-02-11,348.160011,162.279999,18.639999,26.549999
28-02-11,353.210007,161.880005,18.559999,26.58
01-03-11,349.309998,159.970001,18.559999,26.16
02-03-11,352.119995,160.160004,18.5,26.08
03-03-11,359.560005,163.479996,18.530001,26.200001
04-03-11,359.999989,161.830002,18.4,25.950001
07-03-11,355.359989,159.929993,18.200001,25.719999
08-03-11,355.759998,162.279999,18.219999,25.91
09-03-11,352.46999,165.860001,18.120001,25.889999
10-03-11,346.669991,162.020004,17.92,25.41
11-03-11,351.990005,162.429993,17.950001,25.68
14-03-11,353.560001,161.389999,17.85,25.690001
15-03-11,345.429989,159.020004,17.389999,25.389999
16-03-11,330.01001,153,17.049999,24.790001
17-03-11,334.639996,154.179993,17,24.780001
18-03-11,330.669998,155.889999,17.139999,24.799999
21-03-11,339.299995,157.679993,17.389999,25.33
22-03-11,341.200012,158,17.450001,25.299999
23-03-11,339.190006,159.529999,17.58,25.540001
24-03-11,344.970005,160.039993,17.360001,25.809999
25-03-11,351.540009,162.179993,17.280001,25.620001
28-03-11,350.44001,161.369995,17.190001,25.41
29-03-11,350.959995,162.880005,17.440001,25.49
30-03-11,348.630009,163.600006,17.33,25.610001
31-03-11,348.510006,163.070007,17.15,25.389999
01-04-11,344.560009,164.270004,17.040001,25.48
04-04-11,341.189999,164.25,17.059999,25.549999
05-04-11,338.889999,163.990005,17.219999,25.780001
06-04-11,338.039993,164.039993,18.07,26.15
07-04-11,338.079994,164.380005,17.91,26.200001
08-04-11,335.060005,164.050003,17.65,26.07
11-04-11,330.799988,163.949997,17.469999,25.98
12-04-11,332.399998,163.25,17.440001,25.639999
13-04-11,336.12999,163.949997,17.25,25.629999
14-04-11,332.419998,164.970001,17.17,25.42
15-04-11,327.459991,166.210007,17.030001,25.370001
18-04-11,331.849998,165.940002,16.73,25.08
19-04-11,337.859989,165.399994,16.610001,25.15
20-04-11,342.41,164.75,16.93,25.76
21-04-11,350.699989,168.279999,16.940001,25.52
25-04-11,353.010002,167.669998,17.1,25.610001
26-04-11,350.42001,168.490005,17.52,26.190001
27-04-11,350.14999,170.369995,17.190001,26.379999
28-04-11,346.749992,170.779999,17.290001,26.709999
29-04-11,350.12999,170.580002,17.52,25.92
02-05-11,346.279995,172.149994,17.58,25.66
03-05-11,348.200012,172.869995,17.41,25.809999
04-05-11,349.570004,170.619995,17.469999,26.059999
05-05-11,346.749992,168.460007,17.48,25.790001
06-05-11,346.660004,168.889999,17.559999,25.870001
09-05-11,347.599998,169.100006,17.6,25.83
10-05-11,349.450001,170.380005,17.790001,25.67
11-05-11,347.230003,169.5,17.780001,25.360001
12-05-11,346.569988,172.240005,16.93,25.32
13-05-11,340.499996,169.919998,16.879999,25.030001
16-05-11,333.299992,168.860001,16.6,24.57
17-05-11,336.140003,170.5,16.639999,24.52
18-05-11,339.869995,170.440002,16.65,24.690001
19-05-11,340.53001,170.589996,16.66,24.719999
20-05-11,335.220009,170.160004,16.530001,24.49
23-05-11,334.39999,168.259995,16.35,24.17
24-05-11,332.190006,167.990005,16.27,24.15
25-05-11,336.779991,167.75,16.190001,24.190001
26-05-11,335.000004,167.179993,16.25,24.67
27-05-11,337.409992,167.5,16.459999,24.76
31-05-11,347.82999,168.929993,16.799999,25.01
01-06-11,345.509991,166.559998,16.379999,24.43
02-06-11,346.099991,166.089996,16.25,24.219999
03-06-11,343.44001,165.050003,16.01,23.91
06-06-11,338.039993,164.75,15.99,24.01
07-06-11,332.039989,163.690002,15.51,24.059999
08-06-11,332.239994,164.339996,15.3,23.940001
09-06-11,331.48999,164.839996,15.31,23.959999
10-06-11,325.900009,163.179993,15.12,23.709999
13-06-11,326.599998,163.169998,15.06,24.040001
14-06-11,332.439999,164.119995,15.08,24.219999
15-06-11,326.749989,162.330002,14.84,23.74
16-06-11,325.159992,162.669998,15.05,24
17-06-11,320.259987,164.440002,14.97,24.26
20-06-11,315.320007,165.020004,15.14,24.469999
21-06-11,325.299995,166.220001,15.51,24.76
22-06-11,322.610001,165.679993,15.36,24.65
23-06-11,331.230011,166.119995,15.47,24.629999
24-06-11,326.350006,165.070007,14.93,24.299999
27-06-11,332.039989,167.619995,15.05,25.200001
28-06-11,335.26001,170.009995,15.13,25.799999
29-06-11,334.040009,170.539993,15.34,25.620001
30-06-11,335.670006,171.550003,15.61,26
01-07-11,343.260006,174.539993,15.86,26.02
05-07-11,349.43,175.429993,15.67,26.030001
06-07-11,351.759987,177.710007,15.56,26.33
07-07-11,357.200005,176.479996,15.9,26.77
08-07-11,359.709995,176.490005,15.74,26.92
11-07-11,354.000011,174.990005,15.43,26.629999
12-07-11,353.749992,174.050003,15.6,26.540001
13-07-11,358.019997,174.320007,15.57,26.629999
14-07-11,357.770004,174.229996,15.43,26.469999
15-07-11,364.919994,175.539993,15.59,26.780001
18-07-11,373.800011,175.279999,15.44,26.59
19-07-11,376.849987,185.210007,15.66,27.540001
20-07-11,386.89999,183.649994,15.82,27.059999
21-07-11,387.290012,184.899994,16.35,27.1
22-07-11,393.300003,185.179993,16.459999,27.530001
25-07-11,398.499989,183.699997,16.280001,27.91
26-07-11,403.410007,182.929993,16.290001,28.08
27-07-11,392.59,181.350006,15.69,27.33
28-07-11,391.819996,181.800003,16.01,27.719999
29-07-11,390.479992,181.850006,15.97,27.4
01-08-11,396.749989,180.75,15.83,27.27
02-08-11,388.909996,178.050003,15.46,26.799999
03-08-11,392.57,178.830002,15.49,26.92
04-08-11,377.369999,171.479996,14.82,25.940001
05-08-11,373.620007,172.979996,14.94,25.68
08-08-11,353.210007,166.220001,13.94,24.48
09-08-11,374.010002,170.610001,14.06,25.58
10-08-11,363.690006,162.539993,13.73,24.200001
11-08-11,373.700008,166.729996,15.92,25.190001
12-08-11,376.98999,168.199997,15.99,25.1
15-08-11,383.410004,172.990005,16.030001,25.51
16-08-11,380.480003,171.240005,16,25.35
17-08-11,380.440002,171.479996,15.85,25.25
18-08-11,366.050007,163.830002,15.01,24.67
19-08-11,356.029991,157.539993,15.08,24.049999
22-08-11,356.439987,158.979996,15.01,23.98
23-08-11,373.600006,164.320007,15.44,24.719999
24-08-11,376.180012,166.759995,15.46,24.9
25-08-11,373.720009,165.580002,15.08,24.57
26-08-11,383.579994,169.139999,15.32,25.25
29-08-11,389.969994,172.619995,15.74,25.84
30-08-11,389.989994,172.509995,15.63,26.23
31-08-11,384.830009,171.910004,15.67,26.6
01-09-11,381.030003,170.330002,15.82,26.209999
02-09-11,374.050003,166.979996,15.41,25.799999
06-09-11,379.740013,165.110001,15.28,25.51
07-09-11,383.929989,167.309998,15.88,26
08-09-11,384.140007,165.25,16.290001,26.219999
09-09-11,377.479988,161.369995,15.82,25.74
12-09-11,379.939991,162.419998,16.09,25.889999
13-09-11,384.619991,163.429993,16.35,26.040001
14-09-11,389.299992,167.240005,16.33,26.5
15-09-11,392.959995,170.089996,16.67,26.99
16-09-11,400.500008,172.990005,16.620001,27.120001
19-09-11,411.630009,173.130005,16.51,27.209999
20-09-11,413.449997,174.720001,16.530001,26.98
21-09-11,412.140007,173.020004,15.84,25.99
22-09-11,401.820011,168.619995,15.33,25.059999
23-09-11,404.299988,169.339996,15.61,25.059999
26-09-11,403.170002,174.509995,15.99,25.440001
27-09-11,399.260006,177.710007,16.07,25.67
28-09-11,397.009995,177.550003,15.84,25.58
29-09-11,390.570007,179.169998,15.85,25.450001
30-09-11,381.319996,174.869995,15.5,24.889999
03-10-11,374.600002,173.289993,15.19,24.530001
04-10-11,372.500008,174.740005,15.58,25.34
05-10-11,378.249992,176.850006,16.16,25.889999
06-10-11,377.369999,181.690002,16.75,26.34
07-10-11,369.799999,182.389999,16.66,26.25
10-10-11,388.809994,186.619995,17.09,26.940001
11-10-11,400.289989,185,16.99,27
12-10-11,402.190006,186.119995,17.25,26.959999
13-10-11,408.429989,186.820007,17.42,27.18
14-10-11,421.999992,190.529999,17.549999,27.27
17-10-11,419.990013,186.589996,17.17,26.98
18-10-11,422.239998,178.899994,17.51,27.309999
19-10-11,398.619991,177.389999,17.16,27.129999
20-10-11,395.310009,177.25,17.190001,27.040001
21-10-11,392.870007,181.630005,17.379999,27.16
24-10-11,405.770008,182.25,17.540001,27.190001
25-10-11,397.770012,180.360001,17.620001,26.809999
26-10-11,400.60001,181.970001,17.610001,26.59
27-10-11,404.69001,185.880005,18.440001,27.25
28-10-11,404.949989,187.449997,18.559999,26.98
31-10-11,404.779999,184.630005,18.530001,26.629999
01-11-11,396.51001,181.350006,17.59,25.99
02-11-11,397.410004,183.919998,17.85,26.01
03-11-11,403.07,187.300003,18.18,26.530001
04-11-11,400.240002,186.380005,18.030001,26.25
07-11-11,399.730003,187.320007,18.01,26.799999
08-11-11,406.229992,187.25,18.309999,27.16
09-11-11,395.279995,182.240005,17.610001,26.200001
10-11-11,385.220005,183.350006,18.610001,26.280001
11-11-11,384.619991,187.380005,19.02,26.91
14-11-11,379.260002,187.350006,18.940001,26.76
15-11-11,388.829994,188.75,19.120001,26.74
16-11-11,384.770008,186.619995,18.799999,26.07
17-11-11,377.41,185.729996,18.48,25.540001
18-11-11,374.94001,185.240005,18.42,25.299999
21-11-11,369.009995,181.479996,18,25
22-11-11,376.510006,181.309998,17.92,24.790001
23-11-11,366.990002,177.949997,17.41,24.469999
25-11-11,363.570004,177.059998,17.5,24.299999
28-11-11,376.12001,182.210007,18.01,24.870001
29-11-11,373.199997,180.940002,17.68,24.84
30-11-11,382.199989,188,18.639999,25.58
01-12-11,387.93,189.449997,18.58,25.280001
02-12-11,389.700001,189.660004,18.549999,25.219999
05-12-11,393.01001,190.839996,18.790001,25.700001
06-12-11,390.949989,192.940002,18.73,25.66
07-12-11,389.09,194.050003,18.99,25.6
08-12-11,390.659996,191.580002,18.57,25.4
09-12-11,393.62001,194.559998,18.879999,25.700001
12-12-11,391.839996,192.179993,18.530001,25.51
13-12-11,388.809994,191.149994,18.469999,25.76
14-12-11,380.19001,188.720001,17.98,25.59
15-12-11,378.939995,187.479996,18.040001,25.559999
16-12-11,381.019989,183.570007,17.940001,26
19-12-11,382.210003,182.889999,17.690001,25.530001
20-12-11,395.949997,187.240005,18.41,26.030001
21-12-11,396.450008,181.470001,17.92,25.76
22-12-11,398.550003,182.039993,18.129999,25.809999
23-12-11,403.330006,184.75,18.469999,26.030001
27-12-11,406.529999,184.949997,18.58,26.040001
28-12-11,402.640003,183.990005,18.16,25.82
29-12-11,405.120007,186.179993,18.25,26.02
30-12-11,405.000004,183.880005,18.08,25.959999
03-01-12,411.23,186.300003,18.629999,26.77
04-01-12,413.44001,185.539993,18.99,27.4
05-01-12,418.029995,184.660004,18.92,27.68
06-01-12,422.400002,182.539993,18.85,28.110001
09-01-12,421.73,181.589996,18.969999,27.74
10-01-12,423.239994,181.309998,18.83,27.84
11-01-12,422.549992,182.320007,19.07,27.719999
12-01-12,421.389992,180.550003,19.15,28
13-01-12,419.810009,179.160004,19.059999,28.25
17-01-12,424.700001,180,19.309999,28.26
18-01-12,429.110008,181.070007,19.540001,28.23
19-01-12,427.750004,180.520004,19.790001,28.120001
20-01-12,420.300007,188.520004,19.92,29.709999
23-01-12,427.409996,189.979996,19.83,29.73
24-01-12,420.409996,191.929993,19.82,29.34
25-01-12,446.659996,191.729996,19.83,29.559999
26-01-12,444.62999,190.979996,19.83,29.5
27-01-12,447.28001,190.460007,19.559999,29.23
30-01-12,453.009995,192.5,19.559999,29.610001
31-01-12,456.47998,192.600006,19.65,29.530001
01-02-12,456.189987,192.619995,19.799999,29.889999
02-02-12,455.120003,191.529999,19.799999,29.950001
03-02-12,459.68,193.639999,20.09,30.24
06-02-12,463.969978,192.820007,20.190001,30.200001
07-02-12,468.830009,193.350006,20.200001,30.35
08-02-12,476.680016,192.949997,20.43,30.66
09-02-12,493.170006,193.130005,20,30.77
10-02-12,493.419998,192.419998,19.9,30.5
13-02-12,502.600021,192.619995,20.030001,30.58
14-02-12,509.459991,192.220001,20.07,30.25
15-02-12,497.669975,192.25,19.91,30.049999
16-02-12,502.209999,193.020004,20.190001,31.290001
17-02-12,502.12001,193.419998,20.290001,31.25
21-02-12,514.850021,193.389999,20.360001,31.440001
22-02-12,513.039993,193.869995,20.120001,31.27
23-02-12,516.389977,197.610001,20.23,31.370001
24-02-12,522.409981,197.759995,20.139999,31.48
27-02-12,525.760017,197.529999,20.17,31.35
28-02-12,535.410011,197.979996,20.200001,31.870001
29-02-12,542.440025,196.729996,19.879999,31.74
01-03-12,544.469978,197.529999,19.879999,32.290001
02-03-12,545.180008,198.809998,19.76,32.080002
05-03-12,533.160027,200.660004,19.6,31.799999
06-03-12,530.259987,197.259995,19.48,31.559999
07-03-12,530.69001,197.770004,19.41,31.84
08-03-12,541.989975,199.809998,19.68,32.009998
09-03-12,545.170021,200.619995,19.799999,31.99
12-03-12,551.999977,201,19.83,32.040001
13-03-12,568.099998,203.779999,20.219999,32.669998
14-03-12,589.580009,204.720001,20.200001,32.77
15-03-12,585.559998,206,19.91,32.849998
16-03-12,585.569984,206.009995,20.030001,32.599998
19-03-12,601.100006,205.720001,20.139999,32.200001
20-03-12,605.959984,204.25,20.57,31.99
21-03-12,602.499985,204.690002,20.5,31.91
22-03-12,599.340019,205.490005,20.379999,32
23-03-12,596.050011,205.479996,20.530001,32.009998
26-03-12,606.97998,207.770004,20.84,32.59
27-03-12,614.480019,207.179993,20.91,32.52
28-03-12,617.62001,207.289993,21.08,32.189999
29-03-12,609.859993,208.270004,21.030001,32.119999
30-03-12,599.550011,208.649994,21.15,32.259998
02-04-12,618.63002,209.470001,21.190001,32.290001
03-04-12,629.319984,209.5,20.82,31.940001
04-04-12,624.30999,206.050003,20.360001,31.209999
05-04-12,633.679977,205.470001,20.219999,31.52
09-04-12,636.229996,204.940002,19.959999,31.1
10-04-12,628.440018,202.330002,19.549999,30.469999
11-04-12,626.20002,202.580002,20.02,30.35
12-04-12,622.769981,205.320007,20.059999,30.98
13-04-12,605.22998,202.800003,19.85,30.809999
16-04-12,580.13002,202.720001,19.73,31.08
17-04-12,609.699989,207.449997,20.08,31.440001
18-04-12,608.340012,200.130005,20.059999,31.139999
19-04-12,587.439987,199.509995,19.91,31.01
20-04-12,572.980003,199.600006,19.91,32.419998
23-04-12,571.699974,198.619995,19.68,32.119999
24-04-12,560.280006,200,19.42,31.92
25-04-12,610.000023,203.570007,19.49,32.200001
26-04-12,607.699997,205.580002,19.6,32.110001
27-04-12,603.000023,206.809998,19.98,31.98
30-04-12,583.979988,207.080002,20.16,32.02
01-05-12,582.130013,208,19.98,32.009998
02-05-12,585.97998,208.059998,19.84,31.799999
03-05-12,581.819992,207.240005,19.719999,31.76
04-05-12,565.25,204.990005,19.120001,30.98
07-05-12,569.480003,203.75,19.08,30.65
08-05-12,568.18,201.479996,18.709999,30.5
09-05-12,569.180023,201.229996,18.780001,30.76
10-05-12,570.519974,200.600006,16.809999,30.74
11-05-12,566.710007,201.169998,16.51,31.16
14-05-12,558.219986,199.440002,16.709999,30.68
15-05-12,553.169991,199.039993,16.540001,30.209999
16-05-12,546.080002,199.729996,16.690001,29.9
17-05-12,530.12001,197.889999,16.549999,29.719999
18-05-12,530.37999,195.880005,16.469999,29.27
21-05-12,561.279976,197.759995,16.67,29.75
22-05-12,556.970024,196.820007,16.73,29.76
23-05-12,570.559975,196.119995,16.690001,29.110001
24-05-12,565.320015,196.089996,16.389999,29.07
25-05-12,562.289986,194.300003,16.33,29.059999
29-05-12,572.269974,196.460007,16.59,29.559999
30-05-12,579.169998,194.529999,16.389999,29.34
31-05-12,577.730019,192.899994,16.33,29.190001
01-06-12,560.989983,189.080002,15.96,28.450001
04-06-12,564.289978,188.539993,16.110001,28.549999
05-06-12,562.830025,189.199997,16.120001,28.51
06-06-12,571.460022,193.990005,16.690001,29.35
07-06-12,571.720001,194.440002,16.58,29.23
08-06-12,580.319984,195.139999,16.73,29.65
11-06-12,571.169975,192.509995,16.48,28.9
12-06-12,576.159996,194.550003,16.790001,29.290001
13-06-12,572.160011,193.100006,16.66,29.129999
14-06-12,571.529984,195.100006,16.92,29.34
15-06-12,574.12999,199.100006,17.1,30.02
18-06-12,585.779976,198.289993,17.139999,29.84
19-06-12,587.410027,198.929993,17.18,30.700001
20-06-12,585.739975,198.779999,17.51,30.93
21-06-12,577.669991,193.389999,16.93,30.139999
22-06-12,582.099998,193.699997,17.129999,30.700001
25-06-12,570.77002,192.860001,16.940001,29.870001
26-06-12,572.030022,191.949997,16.82,30.02
27-06-12,574.499985,193,16.73,30.17
28-06-12,569.04998,191.399994,16.48,29.91
29-06-12,584.000015,195.580002,17.17,30.59
02-07-12,592.519997,195.830002,17.08,30.559999
03-07-12,599.409981,195.929993,17.15,30.76
05-07-12,609.939995,195.289993,16.940001,30.700001
06-07-12,605.879982,191.410004,16.77,30.190001
09-07-12,613.889992,189.669998,16.65,30
10-07-12,608.210022,186.259995,16.41,29.74
11-07-12,604.430016,185.25,16.379999,29.299999
12-07-12,598.900009,183.089996,15.98,28.629999
13-07-12,604.970001,186.009995,16.309999,29.389999
16-07-12,606.910019,184.789993,16.190001,29.440001
17-07-12,606.93998,183.649994,16.23,29.66
18-07-12,606.260017,188.25,16.700001,30.450001
19-07-12,614.320015,195.339996,16.68,30.67
20-07-12,604.300026,192.449997,16.360001,30.120001
23-07-12,603.830002,190.830002,16.07,29.280001
24-07-12,600.919975,190.339996,15.12,29.15
25-07-12,574.970009,191.080002,15.42,28.83
26-07-12,574.88002,193.949997,15.38,29.16
27-07-12,585.159988,196.389999,15.69,29.76
30-07-12,595.030014,196.679993,15.87,29.639999
31-07-12,610.759987,195.979996,15.95,29.469999
01-08-12,606.80999,195.179993,15.98,29.41
02-08-12,607.789986,194.449997,15.74,29.190001
03-08-12,615.70002,198.520004,16.35,29.75
06-08-12,622.550003,198.759995,16.690001,29.950001
07-08-12,620.910019,199.929993,17.139999,30.26
08-08-12,619.860008,199.029999,17.16,30.33
09-08-12,620.729988,198.419998,17.700001,30.5
10-08-12,621.699997,199.289993,17.540001,30.42
13-08-12,630,199.009995,17.34,30.389999
14-08-12,631.690025,198.289993,17.17,30.129999
15-08-12,630.829979,198.399994,17.35,30.200001
16-08-12,636.340012,200.839996,19.02,30.780001
17-08-12,648.110001,201.220001,19.059999,30.9
20-08-12,665.150017,200.5,18.940001,30.74
21-08-12,656.059982,198.649994,19.16,30.799999
22-08-12,668.869995,197.25,19.219999,30.540001
23-08-12,662.630013,195.699997,19.129999,30.26
24-08-12,663.219986,197.770004,19.200001,30.559999
27-08-12,675.679977,195.690002,19.360001,30.690001
28-08-12,674.800011,194.869995,19.219999,30.629999
29-08-12,673.469994,195.080002,19.200001,30.65
30-08-12,663.869987,193.369995,18.9,30.32
31-08-12,665.240005,194.850006,19.08,30.82
04-09-12,674.970001,194.539993,19,30.389999
05-09-12,670.230026,195.039993,18.9,30.389999
06-09-12,676.270004,199.100006,19.73,31.35
07-09-12,680.43998,199.5,19.559999,30.950001
10-09-12,662.739975,200.949997,19.15,30.719999
11-09-12,660.590019,203.270004,19.040001,30.790001
12-09-12,669.790016,203.770004,19.08,30.780001
13-09-12,682.980011,206.360001,19.360001,30.940001
14-09-12,691.280014,206.809998,19.49,31.209999
17-09-12,699.780022,207.149994,19.16,31.209999
18-09-12,701.910004,207.070007,19.049999,31.18
19-09-12,702.100021,206.429993,19.120001,31.049999
20-09-12,698.699997,206.179993,19.110001,31.450001
21-09-12,700.089989,205.979996,18.9,31.190001
24-09-12,690.790016,205.289993,18.809999,30.780001
25-09-12,673.540009,204.979996,18.67,30.389999
26-09-12,665.179977,204,18.58,30.17
27-09-12,681.32,205.910004,18.799999,30.16
28-09-12,667.100021,207.449997,19.1,29.76
01-10-12,659.389992,210.470001,19.040001,29.49
02-10-12,661.309982,209.839996,18.870001,29.66
03-10-12,671.449974,210.509995,18.93,29.860001
04-10-12,666.799988,210.389999,18.9,30.030001
05-10-12,652.589996,210.589996,18.860001,29.85
08-10-12,638.170013,209.820007,18.9,29.780001
09-10-12,635.850014,207.990005,18.799999,29.280001
10-10-12,640.909996,205.820007,18.309999,28.98
11-10-12,628.099983,205.759995,18.26,28.950001
12-10-12,629.710007,207.800003,18.41,29.200001
15-10-12,634.760002,208.929993,18.549999,29.51
16-10-12,649.789986,211,18.85,29.49
17-10-12,644.610001,200.630005,18.709999,29.59
18-10-12,632.640007,194.960007,18.610001,29.5
19-10-12,609.840019,193.360001,18.040001,28.639999
22-10-12,634.029999,194.399994,18.190001,28
23-10-12,613.359993,191.25,18.01,28.049999
24-10-12,616.829979,190.720001,17.379999,27.9
25-10-12,609.539986,191.600006,17.200001,27.879999
26-10-12,603.999992,193.270004,17.290001,28.209999
31-10-12,595.320007,194.529999,17.15,28.540001
01-11-12,596.540009,197.149994,17.51,29.52
02-11-12,576.800011,193.429993,17.35,29.5
05-11-12,584.620003,194.139999,17.4,29.629999
06-11-12,582.849976,195.070007,17.48,29.860001
07-11-12,558.000008,191.160004,17.209999,29.08
08-11-12,537.749985,190.100006,16.83,28.809999
09-11-12,547.059998,189.639999,16.82,28.83
12-11-12,542.829994,189.25,16.860001,28.219999
13-11-12,542.900009,188.320007,16.85,27.09
14-11-12,536.880005,185.509995,17.66,26.84
15-11-12,525.619987,185.850006,17.940001,26.66
16-11-12,527.680008,186.940002,17.99,26.52
19-11-12,565.730011,190.350006,18.299999,26.73
20-11-12,560.909981,189.199997,18.34,26.709999
21-11-12,561.700012,190.289993,18.48,26.950001
23-11-12,571.500023,193.490005,18.84,27.700001
26-11-12,589.530022,192.880005,19.059999,27.389999
27-11-12,584.780006,191.229996,18.959999,27.08
28-11-12,582.940018,191.979996,18.83,27.360001
29-11-12,589.359978,191.529999,19.01,26.950001
30-11-12,585.279991,190.070007,18.91,26.620001
03-12-12,586.190025,189.479996,19.030001,26.43
04-12-12,575.849976,189.360001,19.17,26.370001
05-12-12,538.790009,188.649994,19.209999,26.67
06-12-12,547.239975,189.699997,19.48,26.73
07-12-12,533.250015,191.949997,19.34,26.459999
10-12-12,529.819977,192.619995,19.790001,26.940001
11-12-12,541.390015,194.199997,19.780001,27.32
12-12-12,539,192.949997,19.73,27.24
13-12-12,529.689987,191.990005,19.74,27.110001
14-12-12,509.789986,191.759995,19.860001,26.809999
17-12-12,518.829979,193.619995,20.110001,27.1
18-12-12,533.900017,195.690002,20.379999,27.559999
19-12-12,526.30999,195.080002,20.27,27.309999
20-12-12,521.730019,194.770004,20.24,27.68
21-12-12,519.330017,193.419998,19.959999,27.450001
24-12-12,520.169983,192.399994,19.83,27.059999
26-12-12,512.999992,191.949997,19.92,26.860001
27-12-12,515.060013,192.710007,19.65,26.959999
28-12-12,509.589981,189.830002,19.450001,26.549999
31-12-12,532.169991,191.550003,19.65,26.709999
02-01-13,549.029976,196.350006,20.34,27.620001
03-01-13,542.099991,195.270004,20.450001,27.25
04-01-13,526.999992,193.990005,20.48,26.74
07-01-13,523.900002,193.139999,20.290001,26.690001
08-01-13,525.31002,192.869995,20.309999,26.549999
